frame,true_deg,obb_deg,pose_deg,fused_deg,err_obb_deg,err_pose_deg,err_fused_deg,flip_obb,flip_pose,flip_fused,obb_conf,pose_det_conf
345,-7.688431467528826,82.48337932287913,-7.997866507555654,-9.14238138497383,90.17181079040796,0.3094350400268276,1.4539499174450032,1,0,0,0.9753568172454834,0.9733500480651855
346,-7.25281395509646,81.8998626017066,-7.349497202891887,-8.783804548557441,89.15267655680306,0.09668324779542628,1.5309905934609809,0,0,0,0.9807884097099304,0.9719793796539307
347,-6.941575041223673,78.88634215876196,-6.518356859131692,-8.330715010672291,85.82791719998563,0.42321818209198064,1.3891399694486182,0,0,0,0.9781648516654968,0.9725253582000732
348,-6.6020868918305355,83.36504063151189,-7.093078061212523,-8.083187620780338,89.96712752334243,0.4909911693819874,1.4811007289498026,0,0,0,0.9761763215065002,0.9712451100349426
349,-6.215543861697888,84.21210703199853,-5.5009418564367785,-7.566738467911626,90.42765089369642,0.7146020052611097,1.351194606213738,1,0,0,0.9795721173286438,0.9712206721305847
350,-5.689895064494646,85.28191273150846,-5.078652027731581,-7.069121179875618,90.9718077960031,0.6112430367630641,1.3792261153809717,1,0,0,0.9732778668403625,0.9731698036193848
351,-5.062762462829708,84.9937743711823,-5.39642638488995,-6.734582220878484,90.05653683401201,0.33366392206024215,1.6718197580487764,1,0,0,0.9756540060043335,0.9712943434715271
352,-4.453063065247581,85.41762859031661,-3.784153134061551,-6.144496403515098,89.87069165556419,0.6689099311860297,1.6914333382675177,0,0,0,0.9646116495132446,0.9709662795066833
353,-3.8433692171941543,84.99173897480964,-3.2534988292360603,-5.5662968886592905,88.83510819200379,0.5898703879580941,1.7229276714651365,0,0,0,0.9662888050079346,0.9706891179084778
354,-3.3697109661794027,85.56034539302402,-0.7849164526548926,-4.610020801458411,88.93005635920343,2.58479451352451,1.2403098352790092,0,0,0,0.9650204181671143,0.9693601131439209
355,-1.9097996525544318,84.23726261871168,-0.7297815494892619,-3.833972951064582,86.14706227126612,1.18001810306517,1.9241732985101503,0,0,0,0.96169114112854,0.9597761034965515
356,-0.04922624390039302,0.3744578374895295,-0.6656147804442982,-0.6656147804442982,0.42368408138992253,0.6163885365439052,0.6163885365439052,0,0,0,0.9041919112205505,0.9294155240058899
357,-0.21019081411515758,89.75380833584505,-1.9354159145762795,-0.9195750072706945,89.96399914996022,1.7252251004611219,0.7093841931555369,0,0,0,0.893265962600708,0.9388136863708496
358,-0.4831822027603941,88.14090014448156,-1.9232419484773626,-1.1203083955120279,88.62408234724197,1.4400597457169684,0.6371261927516338,0,0,0,0.9267102479934692,0.9563508033752441
359,-0.6693374077635049,89.57637368158646,-2.882869856657544,-1.4728206877411314,90.24571108934997,2.213532448894039,0.8034832799776265,1,0,0,0.9023995399475098,0.9487420916557312
360,-0.9439922276161171,0.29030353029305195,0.20074229732896692,-1.1381080907271117,1.2342957579091691,1.1447345249450842,0.19411586311099455,0,0,0,0.9387696385383606,0.953458309173584
361,-1.3376642676949653,89.08779658987712,-4.147527323437104,-1.7399919372691102,90.42546085757208,2.8098630557421385,0.40232766957414506,1,0,0,0.9544392824172974,0.9538776278495789
362,-1.8616713648981718,88.13353720055629,6.182153661455686,-0.15556281752415094,89.99520856545446,8.043825026353858,1.7061085473740207,0,0,0,0.9638572931289673,0.9460020661354065
363,-2.3855630959374285,87.70154139593133,2.003069354771703,0.2761636169350199,90.08710449186876,4.388632450709132,2.661726712872448,1,0,0,0.9696272611618042,0.9561471939086914
364,-2.7919495331562554,86.31529986236387,-6.804669047165957,-1.1400029158851754,89.10724939552013,4.012719514009701,1.6519466172710797,0,0,0,0.9732598066329956,0.9345822334289551
365,-3.3067238154271914,86.39414756614251,-5.520312494802506,-2.016064831668642,89.7008713815697,2.2135886793753152,1.2906589837585491,0,0,0,0.977807879447937,0.9454024434089661
366,-3.821344845328625,86.91298239587502,-4.209820849854708,-2.4548160353058552,90.73432724120364,0.3884760045260828,1.3665288100227697,1,0,0,0.9790205955505371,0.9665384888648987
367,-4.208554672678995,86.35596680868214,-3.709704275717487,-2.705793683388182,90.56452148136113,0.4988503969615075,1.5027609892908131,1,0,0,0.9781886339187622,0.972725510597229
368,-4.692653721613757,84.49841490162713,-4.831826238524055,-3.1310001944153565,89.19106862324088,0.1391725169102977,1.5616535271984007,0,0,0,0.9782059192657471,0.9764080047607422
369,-5.291751384943555,83.73219745034592,-5.527909685595004,-3.6103820926512857,89.02394883528949,0.2361583006514483,1.6813692922922692,0,0,0,0.9825772643089294,0.9744510054588318
370,-5.904677193134867,84.18690363396118,-6.242258750405802,-4.13675742420219,90.09158082709605,0.33758155727093525,1.7679197689326773,1,0,0,0.9795793294906616,0.973717451095581
371,-6.391656447465259,82.79301228852333,-6.048338755693594,-4.519073690500472,89.18466873598858,0.3433176917716649,1.8725827569647882,0,0,0,0.9778664708137512,0.9769236445426941
372,-6.770988505381665,83.08592495107932,-6.765798545777065,-4.9684186615557895,89.85691345646099,0.005189959604600684,1.8025698438258755,0,0,0,0.9808536767959595,0.9766611456871033
373,-7.245626888542314,81.76258262957852,-6.991567338178556,-5.3730483968803435,89.00820951812084,0.25405955036375755,1.8725784916619705,0,0,0,0.9803667664527893,0.9766985774040222
374,-7.852083653815978,81.1899737205105,-7.988350352888741,-5.8961087880820235,89.04205737432648,0.13626669907276334,1.955974865733954,0,0,0,0.9783438444137573,0.9766507744789124
375,-8.438054120447834,81.1371763582263,-8.33745906894109,-6.3843788442538365,89.57523047867413,0.10059505150674453,2.0536752761939967,0,0,0,0.9820579290390015,0.9752265214920044
376,-8.92555033472103,80.45898638496823,-8.68971259264732,-6.845445593932534,89.38453671968925,0.23583774207371067,2.0801047407884976,0,0,0,0.9785820841789246,0.9754472970962524
377,-9.532438255686053,79.28534814969576,-9.265112654513873,-7.329379006048802,88.81778640538181,0.2673256011721796,2.2030592496372505,0,0,0,0.9785096049308777,0.9746665358543396
378,-10.134388803654799,79.48814329634261,-10.176494969694135,-7.89880219877787,89.62253209999741,0.04210616603933638,2.23558660487693,0,0,0,0.9822924733161926,0.9759209752082825
379,-10.622645730246807,79.90701830757199,-10.627718782752387,-8.444585515572774,90.52966403781879,0.005073052505578374,2.1780602146740335,1,0,0,0.9790565967559814,0.9728645086288452
380,-11.24318549181539,77.98097326352008,-11.185616383656162,-8.99279168918945,89.22415875533548,0.057569108159229526,2.25039380262594,0,0,0,0.9816670417785645,0.9746814966201782
381,-11.726047422736734,78.17613908886403,-11.476822363719137,-9.489597824095387,89.90218651160077,0.24922505901759867,2.2364495986413466,0,0,0,0.9800589680671692,0.9748479723930359
382,-12.167424492186713,77.67415433581395,-11.987715716147058,-9.989221402505722,89.84157882800066,0.1797087760396573,2.1782030896809914,0,0,0,0.9792056679725647,0.9741492867469788
383,-12.598249773142669,77.65423067400502,-12.170436982078833,-10.425464518420345,90.25248044714769,0.42781279106383757,2.1727852547223243,1,0,0,0.9820564985275269,0.9764376282691956
384,-13.02907420032498,76.21473415547898,-12.800055325308795,-10.900382679798035,89.24380835580396,0.22901887501618198,2.1286915205269428,0,0,0,0.9782950282096863,0.9760050177574158
385,-13.361131530787965,77.06430723539101,-13.279423804313398,-11.376190904701108,90.42543876617898,0.08170772647456763,1.9849406260868572,1,0,0,0.9832927584648132,0.9751937389373779
386,-13.693188007477305,76.51111655413335,-13.278588741649978,-11.756670472090883,90.20430456161066,0.4145992658273264,1.9365175353864228,1,0,0,0.9811578392982483,0.9745663404464722
387,-14.127428383018266,75.69581053328726,-14.433133691272207,-12.29196311592715,89.82323891630553,0.3057053082539416,1.8354652670911176,0,0,0,0.9841654300689697,0.9763205647468567
388,-14.466531907383766,75.54202882412443,-14.731789126694215,-12.779928318080563,90.0085607315082,0.2652572193104482,1.686603589303204,1,0,0,0.9829879999160767,0.9777171611785889
389,-14.937724460108145,74.43990949965116,-15.232668823279402,-13.27047641912033,89.37763395975931,0.2949443631712566,1.6672480409878132,0,0,0,0.983340322971344,0.9774406552314758
390,-15.44917073270599,73.88634998817831,-15.320769235430156,-13.680534982382294,89.3355207208843,0.12840149727583658,1.768635750323696,0,0,0,0.9845179915428162,0.9771764278411865
391,-16.0915022128215,73.65977895303065,-16.55140055131586,-14.25470809616901,89.75128116585215,0.4598983384943588,1.8367941166524913,0,0,0,0.9834482669830322,0.9767858982086182
392,-16.836353124831607,72.77867771990984,-16.833133226150938,-14.770393122165396,89.61503084474144,0.003219898680670031,2.0659600026662117,0,0,0,0.9842724800109863,0.9766677618026733
393,-17.609825944558654,71.65690794119445,-17.561891127602525,-15.328692723252823,89.26673388575311,0.04793481695612924,2.2811332213058315,0,0,0,0.9839481711387634,0.9767147302627563
394,-18.38329022654924,71.5695703122775,-17.84309911504669,-15.831574001611598,89.95286053882674,0.5401911115025466,2.5517162249376417,0,0,0,0.9845007658004761,0.9773951172828674
395,-19.272497186667568,69.84948962264734,-18.682718558493992,-16.401802912988078,89.1219868093149,0.5897786281735742,2.870694273679487,0,0,0,0.982517659664154,0.9783691763877869
396,-20.161688778860263,69.0170466571737,-19.521043616899643,-17.025651053770392,89.17873543603396,0.6406451619606168,3.1360377250898663,0,0,0,0.9831695556640625,0.9783333539962769
397,-20.904837266219744,68.73451588215612,-19.929147984753005,-17.60635043996692,89.63935314837586,0.9756892814667407,3.298486826252826,0,0,0,0.9846066236495972,0.9785202145576477
398,-21.791769773344456,67.38187887930513,-20.90267136862461,-18.265614625698458,89.17364865264959,0.8890984047198495,3.5261551476460014,0,0,0,0.9802135825157166,0.9783540368080139
399,-22.690007951092834,66.48366119212426,-21.62687786092218,-18.937867272743198,89.1736691432171,1.063130090170657,3.7521406783496345,0,0,0,0.98430335521698,0.9780303239822388
400,-23.454372713561668,67.05954176180472,-22.610479292396022,-19.672389676673763,90.51391447536639,0.8438934211656487,3.781983036887906,1,0,0,0.9794902205467224,0.9777747392654419
401,-24.218728938294042,66.02667372532622,-23.428892164808392,-20.42369017430069,90.24540266362027,0.7898367734856502,3.7950387639933525,1,0,0,0.9860581755638123,0.9777748584747314
402,-24.98307491774266,64.99633285884063,-24.256539337458495,-21.19026000693225,89.97940777658329,0.7265355802841615,3.7928149108104066,0,0,0,0.9849145412445068,0.9779582619667053
403,-25.850070102680103,63.6010003434879,-25.127778944629323,-21.97776379447167,89.451070446168,0.722291158050779,3.872306308208436,0,0,0,0.9859199523925781,0.9771002531051636
404,-26.823684540561448,62.27734383328527,-26.382989930776684,-22.85880902173267,89.10102837384672,0.4406946097847637,3.964875518828778,0,0,0,0.9870889782905579,0.9756259918212891
405,-27.916745326647977,61.989362567310025,-27.58463508857041,-23.803974235100224,89.90610789395801,0.3321102380775666,4.112771091547755,0,0,0,0.9829170107841492,0.9753770232200623
406,-29.009780499525117,61.66415677035821,-28.39236229616595,-24.721651847313368,90.67393726988333,0.6174182033591671,4.28812865221175,1,0,0,0.9880025386810303,0.9768295884132385
407,-30.10278835164558,59.86391015043961,-29.780751656501792,-25.733471809151055,89.96669850208518,0.3220366951437832,4.369316542494522,0,0,0,0.9854890704154968,0.9755521416664124
408,-31.188665486272544,58.14130229081654,-31.03867675056262,-26.794512797433367,89.32996777708908,0.1499887357099239,4.394152688839176,0,0,0,0.9847155809402466,0.9747733473777771
409,-32.17861944419585,57.82853426834332,-31.59991389449229,-27.755593016845157,90.00715371253916,0.5787055497035628,4.423026427350699,1,0,0,0.9863615036010742,0.9751429557800293
410,-33.073343489616256,57.807654380050586,-32.63081136594346,-28.73063668666482,90.88099786966684,0.4425321236728,4.342706802951439,1,0,0,0.9817942380905151,0.975562334060669
411,-33.96805045956374,56.725598736264246,-33.67718804341254,-29.71994695801437,90.69364919582799,0.2908624161511978,4.248103501549373,1,0,0,0.9837967753410339,0.9752811789512634
412,-34.996188590042,54.407268607421834,-35.15996205127508,-30.807949976666514,89.40345719746384,0.1637734612330778,4.18823861337549,0,0,0,0.9860875010490417,0.9749377369880676
413,-35.89404086210227,53.92848600698228,-35.925893741080955,-31.831538729549404,89.82252686908456,0.0318528789786763,4.06250213255287,0,0,0,0.9809058904647827,0.9747518301010132
414,-36.79187605868962,53.53239650682407,-37.42783009146361,-32.950797001932244,90.3242725655137,0.6359540327739925,3.841079056757374,1,0,0,0.9826730489730835,0.9740626215934753
415,-37.594351569179835,52.795371284055506,-37.2932203015207,-33.819281661849935,90.38972285323534,0.3011312676591345,3.7750699073298932,1,0,0,0.9852384924888611,0.9756571054458618
416,-38.55142841153329,51.94010865656485,-38.550794347558295,-34.76558419899161,90.49153706809814,0.0006340639749878125,3.7858442125416714,1,0,0,0.9803445339202881,0.9770245552062988
417,-39.394768943827685,49.95561768378516,-39.7209695189324,-35.756661262979776,89.35038662761283,0.32620057510471523,3.6381076808479107,0,0,0,0.9783146381378174,0.9742605090141296
418,-40.370919089438395,49.322725525102605,-40.230287006363106,-36.65138641165644,89.693644614541,0.14063208307528982,3.7195326777819577,0,0,0,0.9781714081764221,0.972378134727478
419,-41.3470487444816,49.402771927080565,-39.68091948557336,-37.25729302643983,90.74982067156216,1.6661292589082417,4.0897557180417685,1,0,0,0.980741560459137,0.9735704064369202
420,-42.530454150267175,50.30674063354259,-26.043778108495978,-35.014590042851054,92.83719478380976,16.4866760417712,7.515864107416119,1,0,0,0.9750165939331055,0.9701705574989319
421,-41.476866734941446,54.87116481056535,-24.245124678888324,-32.86069697005851,96.3480315455068,17.231742056053122,8.616169764882935,1,0,0,0.9795557856559753,0.97366863489151
422,-0.016960103426028824,89.85975823025029,4.161613823270548,4.161613823270548,89.87671833367632,4.1785739266965765,4.1785739266965765,0,0,0,0.8930370807647705,0.9219339489936829
423,0.05726128444309197,0.16305148982594767,0.2160971326861715,3.3725104851536725,0.10579020538285569,0.15883584824307956,3.3152492007105807,0,0,0,0.9202584624290466,0.9450669288635254
424,0.13142788739156053,0.24665595345402594,0.321584281910164,2.762325244504971,0.11522806606246543,0.1901563945186035,2.6308973571134104,0,0,0,0.9553765058517456,0.9568290114402771
425,0.20560160734378335,0.9041029623678907,0.8429632267327304,2.378452840950523,0.6985013550241073,0.6373616193889471,2.1728512336067394,0,0,0,0.9388988018035889,0.9620405435562134
426,0.14197301911918583,89.87968872224839,3.645912799515463,2.631944832663511,89.73771570312921,3.5039397803962777,2.4899718135443254,0,0,0,0.9591556191444397,0.9397603273391724
427,-0.01388336417285925,87.81880891379127,-2.7017687753912174,1.5652021110525653,87.83269227796413,2.687885411218358,1.5790854752254244,0,0,0,0.9596391320228577,0.899090588092804
428,-0.06655158902424563,87.11570241044099,-0.543753638950376,1.1434109610519771,87.18225399946523,0.4772020499261304,1.2099625500762228,0,0,0,0.9652677178382874,0.9513027667999268
429,-0.11927726100258551,0.19687337263644752,1.0206980187715393,1.1188683725958897,0.31615063363903306,1.1399752797741247,1.238145633598475,0,0,0,0.9723400473594666,0.9683883786201477
430,-0.18720423935030278,0.2429544978519815,0.3418309957165989,0.9634608972200316,0.43015873720228426,0.5290352350669016,1.1506651365703344,0,0,0,0.9763627648353577,0.9648208618164062
431,-0.25511044698603236,89.83228037921934,-0.4558255456604896,0.6796036086439273,90.08739082620536,0.20071509867445725,0.9347140556299597,1,0,0,0.9690597057342529,0.9703935980796814
432,-0.29728473067674543,87.50461338178152,-0.5766697146447584,0.4283489439861903,87.80189811245826,0.27938498396801287,0.7256336746629357,0,0,0,0.9698845148086548,0.9704968333244324
433,-0.35789785708384847,88.30966045849424,0.2743060870145536,0.39754037259186303,88.66755831557809,0.632203944098402,0.7554382296757115,0,0,0,0.9710125923156738,0.9686304330825806
434,-0.5598774364551152,87.22182305957548,-0.17937991482160112,0.28215631510917016,87.7817004960306,0.3804975216335141,0.8420337515642854,0,0,0,0.9774453639984131,0.9726550579071045
435,-0.7617723321528443,88.9725029966873,-0.7381087734570457,0.07810329739592703,89.73427532884014,0.023663558695798628,0.8398756295487714,0,0,0,0.9796751737594604,0.9715954065322876
436,-0.9426162646634769,88.97589077051562,-1.0209442102429407,-0.1417062041318465,89.9185070351791,0.0783279455794637,0.8009100605316304,0,0,0,0.9774035215377808,0.9725475907325745
437,-1.123452139685323,88.65016587918689,-1.3657741717002636,-0.38651979764552996,89.77361801887221,0.24232203201494074,0.7369323420397931,0,0,0,0.9755223989486694,0.9698633551597595
438,-1.3368581986511978,87.95203175355238,-1.122139126938212,-0.5336436635040663,89.28888995220358,0.21471907171298604,0.8032145351471315,0,0,0,0.9799831509590149,0.9692826271057129
439,-1.4209410289852282,87.20909158696257,-1.310259567400696,-0.6889668442833923,88.63003261594781,0.11068146158453246,0.7319741847018361,0,0,0,0.9750550389289856,0.9698476195335388
440,-1.3649391340415302,87.18656562307987,-1.1495261564222965,-0.7810787067111733,88.5515047571214,0.21541297761923356,0.5838604273303569,0,0,0,0.9792802929878235,0.9722813367843628
441,-1.198478352623328,89.17958750213292,-1.0998932203444707,-0.8448416094378327,90.37806585475624,0.09858513227885733,0.3536367431854952,1,0,0,0.9797123670578003,0.9691157937049866
442,-1.161676439601653,87.53457742167036,-0.851004672183813,-0.8460742219870289,88.69625386127201,0.31067176741784003,0.3156022176146242,0,0,0,0.9772406220436096,0.9711130857467651
443,-1.2139556680042827,87.55628376285267,-1.0112391716763958,-0.8791072119249023,88.77023943085695,0.20271649632788702,0.3348484560793804,0,0,0,0.9801374077796936,0.9706668853759766
444,-1.2686425380893418,87.53720704450082,-1.1639242226676534,-0.9360706140734525,88.80584958259016,0.10471831542168857,0.3325719240158893,0,0,0,0.9729030132293701,0.9732672572135925
445,-1.4381368839943818,86.49033029003462,-1.1579408533265105,-0.9804446619240642,87.92846717402901,0.2801960306678712,0.45769222207031746,0,0,0,0.9778946042060852,0.9709551930427551
446,-1.4969031912829367,88.0001982475793,-1.405927077044851,-1.0655411449482215,89.49710143886225,0.09097611423808571,0.43136204633471514,0,0,0,0.981455385684967,0.9728187322616577
447,-1.4613923974578058,87.52769259098699,-1.2437195889653287,-1.101176833751643,88.9890849884448,0.21767280849247714,0.36021556370616276,0,0,0,0.976989209651947,0.9737194776535034
448,-1.3006581960501302,88.25539460553848,-1.1011896481429833,-1.101179396629911,89.55605280158862,0.1994685479071471,0.19947879942021926,0,0,0,0.9767812490463257,0.9716089367866516
449,-1.2592063115858518,87.10370859825845,-1.4143990075717932,-1.1638233188182876,88.3629149098443,0.15519269598594118,0.09538299276756426,0,0,0,0.9746296405792236,0.9705288410186768
450,-1.2646664074970424,87.39776873259501,-1.336266383826123,-1.1983119318198547,88.66243514009206,0.0715999763290809,0.06635447567718751,0,0,0,0.9803462028503418,0.9712129235267639
451,-1.4075004973591125,87.49055685246964,-1.2370286475519843,-1.206055274966281,88.89805734982875,0.1704718498071283,0.20144522239283164,0,0,0,0.9795380234718323,0.9705992937088013
452,-1.529828758507218,87.77787559009539,-1.2373032987465038,-1.2123048797223255,89.30770434860261,0.29252545976071403,0.3175238787848924,0,0,0,0.978289783000946,0.9702904224395752
453,-1.6521556322731479,87.71261313257591,-1.5308594143522676,-1.276015786648314,89.36476876484906,0.12129621792088037,0.37613984562483405,0,0,0,0.9798451066017151,0.9735029935836792
454,-1.6700847721227257,87.1289324868633,-1.926245547123588,-1.4060617387433687,88.79901725898603,0.25616077500086226,0.26402303337935695,0,0,0,0.9792430400848389,0.9701546430587769
455,-1.579892230854413,87.94442975300615,-1.1504249127571957,-1.3549343735461343,89.52432198386056,0.42946731809721744,0.22495785730827883,0,0,0,0.9799240827560425,0.9708620309829712
456,-1.505015855191325,87.12837241135136,-1.1010723716965565,-1.3041619731762186,88.6333882665427,0.4039434834947686,0.2008538820151065,0,0,0,0.9763416051864624,0.9705093502998352
457,-1.294142729190467,88.12372221871898,-1.2914840467523292,-1.3016263878914407,89.41786494790945,0.0026586824381378124,0.0074836587009737155,0,0,0,0.973170816898346,0.9733396172523499
458,-1.1792499827275669,87.67995799815408,-0.9348323763602779,-1.2282675855852083,88.85920798088165,0.24441760636728901,0.04901760285764127,0,0,0,0.9778247475624084,0.9711872935295105
459,-1.06435766315149,87.98747360515557,-0.9288963951500475,-1.1683933474981762,89.05183126830705,0.13546126800144243,0.1040356843466862,0,0,0,0.9806504845619202,0.9703766107559204
460,-0.9494658771839419,89.11189349726892,-0.6899418655761258,-1.072703051113766,90.06135937445286,0.25952401160781613,0.12323717392982432,1,0,0,0.9764056205749512,0.9707475304603577
461,-0.928493674615712,89.15413138709627,-0.40233867983573846,-0.9386301768581606,90.082625061712,0.5261549947799736,0.010136502242448681,1,0,0,0.9752348065376282,0.9697139859199524
462,-0.7721903983495236,87.4378141316988,-0.7983659737382874,-0.9105773362341861,88.21000453004832,0.026175575388763733,0.13838693788466244,0,0,0,0.9794729351997375,0.9725351929664612
463,-0.5125187190192451,88.61772931081849,-0.4558902632594841,-0.8196399216392458,89.13024802983774,0.056628455759761,0.3071212026200007,0,0,0,0.9789846539497375,0.9720289707183838
464,-0.3699770733114425,89.71650184259845,-0.1236971311027285,-0.6804513635319424,90.0864789159099,0.246279942208714,0.3104742902204999,1,0,0,0.9721102714538574,0.9684306383132935
465,-0.23507515427285774,0.047667890217518986,0.011996131101803425,-0.5419618646051932,0.28274304449037674,0.24707128537466116,0.30688671033233544,0,0,0,0.9700398445129395,0.9706283807754517
466,0.0340728055511119,89.92064936670096,0.34531843582334326,-0.3645058045194859,89.88657656114985,0.31124563027223134,0.3985786100705978,0,0,0,0.9802743792533875,0.9693553447723389
467,0.1938906477022015,89.77019395966391,0.517557139155885,-0.18809321578441174,89.57630331196172,0.32366649145368354,0.3819838634866133,0,0,0,0.9758164286613464,0.9680243730545044
468,0.44024384501713865,0.455803869720074,0.5951081206725333,-0.03145294849302275,0.015560024702935299,0.15486427565539457,0.4716967935101614,0,0,0,0.9744773507118225,0.9698683023452759
469,0.5638468435799504,89.87217551416138,0.7541903220183528,0.12567570560925237,89.30832867058143,0.1903434784384023,0.43817113797069807,0,0,0,0.9750598073005676,0.9695820808410645
470,0.5788892680098457,0.2742773451792633,0.7294910495873812,0.24643877440487813,0.3046119228305824,0.1506017815775355,0.3324504936049676,0,0,0,0.9714210033416748,0.9678213596343994
471,0.5939320659657112,0.45669974507925637,0.7469697053603854,0.34654496059597967,0.13723232088645487,0.15303763939467419,0.24738710536973157,0,0,0,0.9740128517150879,0.9686155915260315
472,0.6089745971173123,89.73882290080606,0.9575190096638017,0.46873977040954407,89.12984830368873,0.3485444125464893,0.1402348267077682,0,0,0,0.9783172011375427,0.9717527627944946
473,0.49107587372851896,0.37087441609407934,0.7344192801071937,0.5218756723490741,0.12020145763443964,0.24334340637867474,0.03079979862055506,0,0,0,0.9754005074501038,0.968069314956665
474,0.2845547254872962,89.84396683288922,0.7110426687334052,0.5597090716259402,89.55941210740193,0.42648794324610906,0.2751543461386441,0,0,0,0.9757815003395081,0.9680606126785278
475,0.03963418369614231,89.10653862895963,0.3627057804339551,0.5203084133875432,89.06690444526349,0.32307159673781277,0.4806742296914009,0,0,0,0.9793865084648132,0.9699309468269348
476,-0.2052867783117281,88.7951639650771,0.03926642080394088,0.42410001487082283,89.00045074338881,0.244553199115669,0.6293867931825509,0,0,0,0.9768054485321045,0.9699961543083191
477,-0.5423927925101173,88.40464789928161,-0.3586148682303927,0.26755703825057975,88.94704069179173,0.18377792427972456,0.8099498307606969,0,0,0,0.9690400958061218,0.9694148898124695
478,-0.8831005575569245,88.96788578880837,-0.5718113501784474,0.0996833605647743,89.85098634636529,0.3112892073784771,0.9827839181216989,0,0,0,0.9802498817443848,0.9702739119529724
479,-1.0994414634317893,87.54760259241758,-0.9948515882995669,-0.11922362920809393,88.64704405584936,0.1045898751322225,0.9802178342236954,0,0,0,0.9778820872306824,0.9676232933998108
480,-1.2302202694087871,86.73280200557008,-1.7598906231139004,-0.44735702798925525,87.96302227497887,0.5296703537051133,0.7828632414195319,0,0,0,0.9698212742805481,0.9685950875282288
481,-1.494742717071097,87.6467905995445,-0.978184519586896,-0.5535225263087834,89.14153331661561,0.516558197484201,0.9412201907623138,0,0,0,0.9796740412712097,0.9706792235374451
482,-1.8668486482890414,86.81099401118838,-1.5883192644291333,-0.7604818739328535,88.67784265947742,0.27852938385990805,1.106366774356188,0,0,0,0.9725247025489807,0.9712896347045898
483,-2.3381169734245235,85.90841866331705,-3.231883276392986,-1.2547621544248801,88.24653563674157,0.8937663029684627,1.0833548189996434,0,0,0,0.9735108017921448,0.9713430404663086
484,-2.9515699868423955,86.16861471974869,-1.9199324940984437,-1.3877962223595928,89.12018470659108,1.031637492743952,1.5637737644828027,0,0,0,0.9729503989219666,0.9656273722648621
485,-0.0424911204248584,78.3863791417062,-3.1415559536428157,-3.1415559536428157,78.42887026213106,3.0990648332179576,3.0990648332179576,0,0,0,0.8564226031303406,0.8327339887619019
486,0.0070928271191242655,82.33638682175129,22.305947324595337,1.947944702004815,82.32929399463217,22.298854497476214,1.9408518748856907,0,0,0,0.8436861634254456,0.25179311633110046
487,0.19283865182767407,89.76151278922883,1.2004829762725995,1.7984523568583721,89.56867413740116,1.0076443244449254,1.605613705030698,0,0,0,0.8612030148506165,0.8994119763374329
488,0.27910108623930546,89.55934601998563,-0.48690645822565914,1.3413805938415657,89.28024493374632,0.7660075444649647,1.0622795076022602,0,0,0,0.8633872866630554,0.9313644766807556
489,0.32440893265517345,0.9898532126330504,0.060840821258007174,1.085272639324854,0.6654442799778769,0.2635681113971663,0.7608637066696805,0,0,0,0.8338598012924194,0.9319042563438416
490,0.23201146758456326,86.83338337128768,1.7767963083396257,1.2235773731278083,86.60137190370313,1.5447848407550624,0.991565905543245,0,0,0,0.828522801399231,0.650139570236206
491,0.2614742889822066,0.8914148187675341,0.3658803054454015,1.052037959591327,0.6299405297853276,0.10440601646319489,0.7905636706091203,0,0,0,0.8382169008255005,0.938247799873352
492,0.3971834243228957,83.0493492880739,-24.53586781445966,-4.06554319521887,82.65216586375101,24.933051238782554,4.462726619541766,0,0,0,0.8388898372650146,0.5605598092079163
493,0.4098093758492081,1.0583245784019588,0.8070871682749867,-3.0910171225200993,0.6485152025527507,0.3972777924257786,3.500826498369307,0,0,0,0.9388235211372375,0.94283527135849
494,0.4225087519090981,1.5717426412358242,0.8143243550246262,-2.3099488270111546,1.1492338893267262,0.39181560311552815,2.7324575789202523,0,0,0,0.8499047756195068,0.9503030180931091
495,0.4351801135212205,0.7137090380154051,-0.28674936964953984,-1.9053089355388315,0.27852892449418465,0.7219294831707603,2.3404890490600523,0,0,0,0.9161472320556641,0.9432600736618042
496,0.5483888448277422,89.34670174055562,1.1363611972998948,-1.2969749089710865,88.79831289572788,0.5879723524721525,1.8453637537988288,0,0,0,0.8726025819778442,0.936265766620636
497,0.6805316609263327,0.4940468459349158,0.22429777499399253,-0.9927203721780706,0.1864848149914168,0.4562338859323401,1.6732520331044034,0,0,0,0.9180811047554016,0.9468181133270264
498,0.7633298287270188,75.38743432245036,-9.808263983627693,-2.7558290944679955,74.62410449372334,10.571593812354713,3.519158923195014,0,0,0,0.8644638061523438,0.9198746085166931
499,0.9780041150835477,0.29751599661317385,1.510871084525738,-1.9024890586692491,0.6804881184703738,0.5328669694421904,2.880493173752797,0,0,0,0.9073566198348999,0.9536945819854736
500,1.1058633353554823,0.309457194994766,0.2683654065352017,-1.4683181656283588,0.7964061403607163,0.8374979288202805,2.5741815009838414,0,0,0,0.9222735166549683,0.9532135128974915
501,1.3402313516058322,0.1253449902858559,1.347650932555545,-0.9051243459915782,1.2148863613199763,0.00741958094971283,2.2453556975974105,0,0,0,0.9361235499382019,0.9558212161064148
502,1.5435435649171918,1.0467374826401497,1.2039754661737543,-0.4833043835585118,0.4968060822770423,0.3395680987434376,2.026847948475704,0,0,0,0.9389880299568176,0.9562541842460632
